profile,scenario,variable,trials,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,mean_memory_mb,mean_tokens,mean_cache_hit_rate
OPT1+2: Async Discovery,server_scaling,10,30,77.33826000009383,77.36555000019507,78.03680000051827,78.04489999944053,4.9591064453125e-05,1241,0.7
OPT1+2: Async Discovery,server_scaling,20,30,107.19901333322923,108.12020000003031,109.12909999933618,109.62769999969169,4.9591064453125e-05,1451,0.7
OPT1+2: Async Discovery,server_scaling,30,30,123.6840700000054,123.58585000038147,124.6274999994057,124.91860000045563,4.9591064453125e-05,1661,0.7
OPT1+2: Async Discovery,server_scaling,40,30,123.675790000046,123.62675000031231,125.33150000035675,125.45959999988554,5.4168701171875e-05,1871,0.7
OPT1+2: Async Discovery,server_scaling,50,30,154.73220999989886,154.5423499997014,156.13519999988057,156.19880000031117,7.62939453125e-05,2081,0.7
OPT1: Context Compression,context_scaling,64,30,108.26013000017458,108.20475000036822,109.2503999998371,109.27270000047429,4.9591064453125e-05,1202,0.0
OPT1: Context Compression,context_scaling,128,30,108.42648666657624,108.47824999973454,109.59069999989879,109.67189999973925,4.9591064453125e-05,1285,0.0
OPT1: Context Compression,context_scaling,256,30,108.42371666658437,108.41890000028798,109.53719999997702,110.37039999973786,4.9591064453125e-05,1451,0.0
OPT1: Context Compression,context_scaling,512,30,108.33765000012743,108.22660000030737,109.30669999925158,109.33290000048146,4.9591064453125e-05,1782,0.0
OPT1: Context Compression,context_scaling,1024,30,108.10019666669177,107.97015000025567,108.92229999990377,109.12149999967369,4.9591064453125e-05,2445,0.0
OPT1: Context Compression,server_scaling,1,30,77.31825999999273,77.30700000001889,78.13249999981053,78.21100000001024,4.9591064453125e-05,1052,0.0
OPT1: Context Compression,server_scaling,5,30,77.4453033333278,77.39844999969137,78.28040000003966,78.65059999949153,4.9591064453125e-05,1136,0.0
OPT1: Context Compression,server_scaling,10,30,92.82586999994844,92.6502000002074,93.87770000012097,94.19300000081421,4.9591064453125e-05,1241,0.0
OPT1: Context Compression,server_scaling,20,30,108.05747666675718,108.069500000056,108.79119999935938,108.98120000001654,4.9591064453125e-05,1451,0.0
OPT1: Context Compression,server_scaling,30,30,139.0704699999939,139.02859999961947,140.38080000045738,140.47089999985474,5.4168701171875e-05,1661,0.0
OPT1: Context Compression,server_scaling,40,30,154.59470333325953,154.51389999998355,155.63360000032844,155.9534000007261,4.9591064453125e-05,1871,0.0
OPT1: Context Compression,server_scaling,50,30,170.16525666673866,170.2116000001297,171.17599999983213,171.37230000025738,7.62939453125e-05,2081,0.0
ULTRA: All Techniques Combined,context_scaling,64,30,123.80017333328699,123.75375000010536,124.41719999969791,125.17920000027516,2.6702880859375e-05,2536,0.75
ULTRA: All Techniques Combined,context_scaling,128,30,123.78849333341957,123.8130500000807,124.93170000016107,125.14090000058786,2.6702880859375e-05,2773,0.75
ULTRA: All Techniques Combined,context_scaling,256,30,123.6478166667742,123.73735000028319,124.44039999991219,124.6078000003763,2.6702880859375e-05,3247,0.75
ULTRA: All Techniques Combined,context_scaling,512,30,123.566890000014,123.54044999938196,124.43270000039774,125.03509999987727,2.6702880859375e-05,4194,0.75
ULTRA: All Techniques Combined,context_scaling,1024,30,123.68507999999565,123.63355000024967,124.67959999958111,124.75249999988591,2.6702880859375e-05,6088,0.75
